MatchID|Year|Team1|score1|Team2|score2
220324023|2002|los_angeles_lakers|97|sacramento_kings|96
220324028|2002|washington_wizards|91|toronto_raptors|92
220325012|2002|san_antonio_spurs|91|los_angeles_clippers|85
220325014|2002|boston_celtics|87|miami_heat|82
220325018|2002|denver_nuggets|84|new_york_knicks|83
220325021|2002|cleveland_cavaliers|96|phoenix_suns|102
220325022|2002|memphis_grizzlies|103|portland_trail_blazers|100
220326011|2002|detroit_pistons|96|indiana_pacers|77
220326013|2002|cleveland_cavaliers|116|los_angeles_lakers|121
220326015|2002|dallas_mavericks|112|milwaukee_bucks|106
220326016|2002|golden_state_warriors|115|minnesota_timberwolves|106
220326019|2002|chicago_bulls|82|orlando_magic|96
220326023|2002|los_angeles_clippers|90|sacramento_kings|107
220326026|2002|houston_rockets|105|utah_jazz|109
220326027|2002|denver_nuggets|87|washington_wizards|103
220327002|2002|golden_state_warriors|99|boston_celtics|102
220327008|2002|new_york_knicks|89|detroit_pistons|82
220327021|2002|los_angeles_lakers|106|phoenix_suns|118
220327022|2002|san_antonio_spurs|93|portland_trail_blazers|98
220327028|2002|miami_heat|80|toronto_raptors|81
220328001|2002|toronto_raptors|85|atlanta_hawks|83
220328004|2002|philadelphia_76ers|99|chicago_bulls|79
220328010|2002|sacramento_kings|101|houston_rockets|74
220328015|2002|denver_nuggets|88|milwaukee_bucks|95
220328016|2002|dallas_mavericks|111|minnesota_timberwolves|113
220328026|2002|cleveland_cavaliers|91|utah_jazz|112
220329002|2002|dallas_mavericks|108|boston_celtics|82
220329008|2002|golden_state_warriors|103|detroit_pistons|110
220329013|2002|portland_trail_blazers|79|los_angeles_lakers|91
220329014|2002|atlanta_hawks|80|miami_heat|92
220329018|2002|minnesota_timberwolves|98|new_york_knicks|77
220329019|2002|indiana_pacers|106|orlando_magic|114
220329021|2002|los_angeles_clippers|96|phoenix_suns|94
220329027|2002|milwaukee_bucks|98|washington_wizards|107
220330004|2002|denver_nuggets|100|chicago_bulls|84
220330010|2002|phoenix_suns|90|houston_rockets|88
220330012|2002|utah_jazz|105|los_angeles_clippers|92
220330029|2002|golden_state_warriors|99|memphis_grizzlies|105
220331001|2002|sacramento_kings|92|atlanta_hawks|91
220331002|2002|milwaukee_bucks|80|boston_celtics|110
220331008|2002|denver_nuggets|82|detroit_pistons|86
220331011|2002|miami_heat|81|indiana_pacers|100
220331013|2002|san_antonio_spurs|95|los_angeles_lakers|96
220331019|2002|new_york_knicks|90|orlando_magic|97
220331020|2002|toronto_raptors|72|philadelphia_76ers|70
220331027|2002|dallas_mavericks|110|washington_wizards|103
220402001|2002|milwaukee_bucks|92|atlanta_hawks|100
220402005|2002|phoenix_suns|96|cleveland_cavaliers|101
220402007|2002|utah_jazz|90|denver_nuggets|98
220402009|2002|portland_trail_blazers|91|golden_state_warriors|107
220402011|2002|boston_celtics|105|indiana_pacers|94
220402014|2002|detroit_pistons|90|miami_heat|87
220402027|2002|los_angeles_lakers|113|washington_wizards|93
220402029|2002|sacramento_kings|107|memphis_grizzlies|83
220403008|2002|sacramento_kings|107|detroit_pistons|86
220403015|2002|washington_wizards|90|milwaukee_bucks|105
220403016|2002|memphis_grizzlies|81|minnesota_timberwolves|92
