matchid|season|datetime|year
185508|2005-2006|2006-02-11 00:00:00|2006
185509|2005-2006|2006-02-11 00:00:00|2006
185510|2005-2006|2006-02-11 00:00:00|2006
185511|2005-2006|2006-02-11 00:00:00|2006
185597|2005-2006|2006-02-25 00:00:00|2006
185602|2005-2006|2006-02-25 00:00:00|2006
185610|2005-2006|2006-02-25 00:00:00|2006
185620|2005-2006|2006-02-25 00:00:00|2006
185621|2005-2006|2006-02-25 00:00:00|2006
185622|2005-2006|2006-02-25 00:00:00|2006
185623|2005-2006|2006-02-25 00:00:00|2006
185624|2005-2006|2006-02-25 00:00:00|2006
185625|2005-2006|2006-02-25 00:00:00|2006
185626|2005-2006|2006-02-25 00:00:00|2006
185653|2005-2006|2006-03-04 00:00:00|2006
185654|2005-2006|2006-03-04 00:00:00|2006
185655|2005-2006|2006-03-04 00:00:00|2006
185656|2005-2006|2006-03-04 00:00:00|2006
185667|2005-2006|2006-03-04 00:00:00|2006
185669|2005-2006|2006-03-04 00:00:00|2006
185670|2005-2006|2006-03-04 00:00:00|2006
185673|2005-2006|2006-03-04 00:00:00|2006
185674|2005-2006|2006-03-04 00:00:00|2006
185675|2005-2006|2006-03-04 00:00:00|2006
185701|2005-2006|2006-03-11 00:00:00|2006
185703|2005-2006|2006-03-11 00:00:00|2006
185704|2005-2006|2006-03-11 00:00:00|2006
185705|2005-2006|2006-03-11 00:00:00|2006
185710|2005-2006|2006-03-11 00:00:00|2006
185714|2005-2006|2006-03-11 00:00:00|2006
185715|2005-2006|2006-03-11 00:00:00|2006
185716|2005-2006|2006-03-11 00:00:00|2006
185717|2005-2006|2006-03-11 00:00:00|2006
185718|2005-2006|2006-03-11 00:00:00|2006
185751|2005-2006|2006-03-18 00:00:00|2006
185756|2005-2006|2006-03-18 00:00:00|2006
185757|2005-2006|2006-03-18 00:00:00|2006
185759|2005-2006|2006-03-18 00:00:00|2006
185761|2005-2006|2006-03-18 00:00:00|2006
185769|2005-2006|2006-03-18 00:00:00|2006
185774|2005-2006|2006-03-18 00:00:00|2006
185775|2005-2006|2006-03-18 00:00:00|2006
185776|2005-2006|2006-03-18 00:00:00|2006
185794|2005-2006|2006-03-25 00:00:00|2006
185800|2005-2006|2006-03-25 00:00:00|2006
185804|2005-2006|2006-03-25 00:00:00|2006
185805|2005-2006|2006-03-25 00:00:00|2006
185806|2005-2006|2006-03-25 00:00:00|2006
185807|2005-2006|2006-03-25 00:00:00|2006
185810|2005-2006|2006-03-25 00:00:00|2006
185811|2005-2006|2006-03-25 00:00:00|2006
185812|2005-2006|2006-03-25 00:00:00|2006
185815|2005-2006|2006-03-25 00:00:00|2006
185838|2005-2006|2006-04-01 00:00:00|2006
185839|2005-2006|2006-04-01 00:00:00|2006
185840|2005-2006|2006-04-01 00:00:00|2006
185850|2005-2006|2006-04-01 00:00:00|2006
185851|2005-2006|2006-04-01 00:00:00|2006
185853|2005-2006|2006-04-01 00:00:00|2006
185858|2005-2006|2006-04-01 00:00:00|2006
185859|2005-2006|2006-04-01 00:00:00|2006
185860|2005-2006|2006-04-01 00:00:00|2006
185861|2005-2006|2006-04-01 00:00:00|2006
185890|2005-2006|2006-04-08 00:00:00|2006
185891|2005-2006|2006-04-08 00:00:00|2006
185893|2005-2006|2006-04-08 00:00:00|2006
185894|2005-2006|2006-04-08 00:00:00|2006
185896|2005-2006|2006-04-08 00:00:00|2006
185898|2005-2006|2006-04-08 00:00:00|2006
185899|2005-2006|2006-04-08 00:00:00|2006
185900|2005-2006|2006-04-08 00:00:00|2006
185901|2005-2006|2006-04-08 00:00:00|2006
185902|2005-2006|2006-04-08 00:00:00|2006
185917|2005-2006|2006-04-15 00:00:00|2006
185920|2005-2006|2006-04-15 00:00:00|2006
185921|2005-2006|2006-04-15 00:00:00|2006
185926|2005-2006|2006-04-15 00:00:00|2006
185930|2005-2006|2006-04-15 00:00:00|2006
185936|2005-2006|2006-04-15 00:00:00|2006
185937|2005-2006|2006-04-15 00:00:00|2006
185944|2005-2006|2006-04-15 00:00:00|2006
185946|2005-2006|2006-04-15 00:00:00|2006
185981|2005-2006|2006-04-17 00:00:00|2006
185984|2005-2006|2006-04-17 00:00:00|2006
185986|2005-2006|2006-04-17 00:00:00|2006
185987|2005-2006|2006-04-17 00:00:00|2006
185989|2005-2006|2006-04-17 00:00:00|2006
185990|2005-2006|2006-04-17 00:00:00|2006
185991|2005-2006|2006-04-17 00:00:00|2006
185992|2005-2006|2006-04-17 00:00:00|2006
185994|2005-2006|2006-04-17 00:00:00|2006
185996|2005-2006|2006-04-17 00:00:00|2006
186027|2005-2006|2006-04-22 00:00:00|2006
186028|2005-2006|2006-04-22 00:00:00|2006
186030|2005-2006|2006-04-22 00:00:00|2006
186034|2005-2006|2006-04-22 00:00:00|2006
186035|2005-2006|2006-04-22 00:00:00|2006
186036|2005-2006|2006-04-22 00:00:00|2006
186037|2005-2006|2006-04-22 00:00:00|2006
186041|2005-2006|2006-04-22 00:00:00|2006
186043|2005-2006|2006-04-22 00:00:00|2006
186044|2005-2006|2006-04-22 00:00:00|2006
186077|2005-2006|2006-04-29 00:00:00|2006
186081|2005-2006|2006-04-29 00:00:00|2006
186083|2005-2006|2006-04-29 00:00:00|2006
186084|2005-2006|2006-04-29 00:00:00|2006
186090|2005-2006|2006-04-29 00:00:00|2006
186091|2005-2006|2006-04-29 00:00:00|2006
186092|2005-2006|2006-04-29 00:00:00|2006
186095|2005-2006|2006-04-29 00:00:00|2006
186097|2005-2006|2006-04-29 00:00:00|2006
186099|2005-2006|2006-04-29 00:00:00|2006
186137|2005-2006|2006-05-07 00:00:00|2006
186143|2005-2006|2006-05-07 00:00:00|2006
186145|2005-2006|2006-05-07 00:00:00|2006
186146|2005-2006|2006-05-07 00:00:00|2006
186147|2005-2006|2006-05-07 00:00:00|2006
186150|2005-2006|2006-05-07 00:00:00|2006
186154|2005-2006|2006-05-07 00:00:00|2006
186159|2005-2006|2006-05-07 00:00:00|2006
186162|2005-2006|2006-05-07 00:00:00|2006
186163|2005-2006|2006-05-07 00:00:00|2006
186494|2005-2006|2005-08-14 00:00:00|2005
186495|2005-2006|2005-08-14 00:00:00|2005
186496|2005-2006|2005-08-21 00:00:00|2005
186497|2005-2006|2005-08-21 00:00:00|2005
186498|2005-2006|2005-08-28 00:00:00|2005
186499|2005-2006|2005-08-28 00:00:00|2005
186500|2005-2006|2005-10-23 00:00:00|2005
186501|2005-2006|2005-10-30 00:00:00|2005
186502|2005-2006|2005-10-31 00:00:00|2005
186503|2005-2006|2005-11-06 00:00:00|2005
186504|2005-2006|2005-09-11 00:00:00|2005
186505|2005-2006|2005-11-07 00:00:00|2005
186506|2005-2006|2005-11-20 00:00:00|2005
186507|2005-2006|2005-09-12 00:00:00|2005
186508|2005-2006|2005-11-21 00:00:00|2005
186509|2005-2006|2005-11-27 00:00:00|2005
186511|2005-2006|2005-09-18 00:00:00|2005
186512|2005-2006|2005-12-04 00:00:00|2005
186513|2005-2006|2005-12-05 00:00:00|2005
186514|2005-2006|2005-12-11 00:00:00|2005
186515|2005-2006|2005-09-18 00:00:00|2005
186516|2005-2006|2005-12-12 00:00:00|2005
186517|2005-2006|2005-12-18 00:00:00|2005
186518|2005-2006|2005-12-18 00:00:00|2005
186519|2005-2006|2005-09-19 00:00:00|2005
186520|2005-2006|2006-01-03 00:00:00|2006
186521|2005-2006|2006-01-15 00:00:00|2006
186522|2005-2006|2006-01-15 00:00:00|2006
186523|2005-2006|2005-09-25 00:00:00|2005
186524|2005-2006|2005-09-26 00:00:00|2005
186525|2005-2006|2005-10-02 00:00:00|2005
186526|2005-2006|2005-10-02 00:00:00|2005
186527|2005-2006|2005-10-16 00:00:00|2005
186528|2005-2006|2005-10-17 00:00:00|2005
186529|2005-2006|2005-10-23 00:00:00|2005
186605|2005-2006|2005-08-24 00:00:00|2005
186606|2005-2006|2005-09-18 00:00:00|2005
186607|2005-2006|2005-09-18 00:00:00|2005
186608|2005-2006|2005-10-02 00:00:00|2005
186609|2005-2006|2005-10-02 00:00:00|2005
186610|2005-2006|2005-10-16 00:00:00|2005
186611|2005-2006|2006-04-09 00:00:00|2006
186612|2005-2006|2006-04-09 00:00:00|2006
186613|2005-2006|2006-04-16 00:00:00|2006
186614|2005-2006|2006-04-18 00:00:00|2006
186615|2005-2006|2006-04-19 00:00:00|2006
186616|2005-2006|2005-11-20 00:00:00|2005
186641|2005-2006|2005-12-14 00:00:00|2005
187399|2005-2006|2005-08-24 00:00:00|2005
187799|2005-2006|2005-08-24 00:00:00|2005
189008|2005-2006|2005-10-02 00:00:00|2005
189533|2005-2006|2006-02-14 00:00:00|2006
189665|2005-2006|2005-10-23 00:00:00|2005
189670|2005-2006|2005-10-23 00:00:00|2005
190008|2005-2006|2005-11-06 00:00:00|2005
190009|2005-2006|2005-11-27 00:00:00|2005
190010|2005-2006|2005-11-27 00:00:00|2005
190015|2005-2006|2006-01-04 00:00:00|2006
190272|2005-2006|2005-11-30 00:00:00|2005
190633|2005-2006|2006-01-22 00:00:00|2006
190634|2005-2006|2006-01-22 00:00:00|2006
190635|2005-2006|2006-01-23 00:00:00|2006
190636|2005-2006|2006-02-05 00:00:00|2006
190637|2005-2006|2006-02-12 00:00:00|2006
190638|2005-2006|2006-02-12 00:00:00|2006
190639|2005-2006|2006-02-13 00:00:00|2006
190640|2005-2006|2006-02-26 00:00:00|2006
190787|2005-2006|2006-02-05 00:00:00|2006
192469|2005-2006|2006-02-26 00:00:00|2006
192470|2005-2006|2006-04-09 00:00:00|2006
192471|2005-2006|2006-04-09 00:00:00|2006
192472|2005-2006|2006-03-05 00:00:00|2006
192483|2005-2006|2006-03-05 00:00:00|2006
192484|2005-2006|2006-03-06 00:00:00|2006
192485|2005-2006|2006-03-12 00:00:00|2006
192486|2005-2006|2006-03-12 00:00:00|2006
192487|2005-2006|2006-03-19 00:00:00|2006
192488|2005-2006|2006-03-19 00:00:00|2006
192489|2005-2006|2006-03-26 00:00:00|2006
192490|2005-2006|2006-03-26 00:00:00|2006
192491|2005-2006|2006-03-27 00:00:00|2006
192492|2005-2006|2006-04-02 00:00:00|2006
192493|2005-2006|2006-04-03 00:00:00|2006
192789|2005-2006|2006-02-15 00:00:00|2006
193037|2005-2006|2006-02-26 00:00:00|2006
193040|2005-2006|2006-02-01 00:00:00|2006
193143|2005-2006|2006-02-01 00:00:00|2006
193181|2005-2006|2006-02-07 00:00:00|2006
193182|2005-2006|2006-02-08 00:00:00|2006
193399|2005-2006|2006-02-22 00:00:00|2006
194742|2005-2006|2006-02-18 00:00:00|2006
194934|2005-2006|2006-02-19 00:00:00|2006
195005|2005-2006|2006-03-01 00:00:00|2006
195006|2005-2006|2006-03-29 00:00:00|2006
195375|2005-2006|2006-04-14 00:00:00|2006
195378|2005-2006|2006-03-26 00:00:00|2006
195414|2005-2006|2006-03-12 00:00:00|2006
195474|2005-2006|2006-03-15 00:00:00|2006
195664|2005-2006|2006-04-04 00:00:00|2006
195681|2005-2006|2006-04-16 00:00:00|2006
195699|2005-2006|2006-04-02 00:00:00|2006
195700|2005-2006|2006-04-09 00:00:00|2006
195727|2005-2006|2006-04-24 00:00:00|2006
195728|2005-2006|2006-04-30 00:00:00|2006
195729|2005-2006|2006-05-01 00:00:00|2006
195730|2005-2006|2006-05-01 00:00:00|2006
195946|2005-2006|2006-04-23 00:00:00|2006
195957|2005-2006|2006-04-25 00:00:00|2006
195984|2005-2006|2006-04-26 00:00:00|2006
195993|2005-2006|2006-05-02 00:00:00|2006
196033|2005-2006|2006-04-12 00:00:00|2006
196035|2005-2006|2006-05-04 00:00:00|2006
196146|2005-2006|2006-05-01 00:00:00|2006
196147|2005-2006|2006-05-03 00:00:00|2006
196528|2005-2006|2006-05-04 00:00:00|2006
199083|2006-2007|2006-08-19 00:00:00|2006
199084|2006-2007|2006-08-19 00:00:00|2006
199085|2006-2007|2006-08-19 00:00:00|2006
199086|2006-2007|2006-08-19 00:00:00|2006
199087|2006-2007|2006-08-19 00:00:00|2006
199089|2006-2007|2006-08-19 00:00:00|2006
199091|2006-2007|2006-08-20 00:00:00|2006
199092|2006-2007|2006-08-20 00:00:00|2006
199093|2006-2007|2006-08-22 00:00:00|2006
199094|2006-2007|2006-08-22 00:00:00|2006
199095|2006-2007|2006-08-23 00:00:00|2006
199096|2006-2007|2006-08-23 00:00:00|2006
199097|2006-2007|2006-08-23 00:00:00|2006
199098|2006-2007|2006-08-23 00:00:00|2006
199099|2006-2007|2006-08-23 00:00:00|2006
199100|2006-2007|2006-08-23 00:00:00|2006
199101|2006-2007|2006-08-26 00:00:00|2006
199102|2006-2007|2006-08-26 00:00:00|2006
199103|2006-2007|2006-08-26 00:00:00|2006
199104|2006-2007|2006-08-26 00:00:00|2006
199105|2006-2007|2006-08-26 00:00:00|2006
199106|2006-2007|2006-08-26 00:00:00|2006
199107|2006-2007|2006-08-26 00:00:00|2006
199108|2006-2007|2006-08-26 00:00:00|2006
199109|2006-2007|2006-08-27 00:00:00|2006
199110|2006-2007|2006-08-28 00:00:00|2006
199111|2006-2007|2006-09-09 00:00:00|2006
199112|2006-2007|2006-09-09 00:00:00|2006
199113|2006-2007|2006-09-09 00:00:00|2006
199114|2006-2007|2006-09-09 00:00:00|2006
199115|2006-2007|2006-09-09 00:00:00|2006
199116|2006-2007|2006-09-09 00:00:00|2006
199117|2006-2007|2006-09-09 00:00:00|2006
199118|2006-2007|2006-09-09 00:00:00|2006
199119|2006-2007|2006-09-10 00:00:00|2006
199120|2006-2007|2006-09-11 00:00:00|2006
199121|2006-2007|2006-09-16 00:00:00|2006
199122|2006-2007|2006-09-16 00:00:00|2006
199123|2006-2007|2006-09-16 00:00:00|2006
199124|2006-2007|2006-09-16 00:00:00|2006
199125|2006-2007|2006-09-16 00:00:00|2006
199126|2006-2007|2006-09-17 00:00:00|2006
199127|2006-2007|2006-09-17 00:00:00|2006
199128|2006-2007|2006-09-17 00:00:00|2006
199129|2006-2007|2006-09-17 00:00:00|2006
199130|2006-2007|2006-09-17 00:00:00|2006
199131|2006-2007|2006-09-20 00:00:00|2006
199132|2006-2007|2006-09-23 00:00:00|2006
199133|2006-2007|2006-09-23 00:00:00|2006
199134|2006-2007|2006-09-23 00:00:00|2006
199135|2006-2007|2006-09-23 00:00:00|2006
199136|2006-2007|2006-09-23 00:00:00|2006
199137|2006-2007|2006-09-23 00:00:00|2006
199139|2006-2007|2006-09-23 00:00:00|2006
199140|2006-2007|2006-09-24 00:00:00|2006
199141|2006-2007|2006-09-25 00:00:00|2006
199142|2006-2007|2006-09-30 00:00:00|2006
199143|2006-2007|2006-09-30 00:00:00|2006
199144|2006-2007|2006-09-30 00:00:00|2006
199145|2006-2007|2006-09-30 00:00:00|2006
199146|2006-2007|2006-09-30 00:00:00|2006
199147|2006-2007|2006-09-30 00:00:00|2006
199148|2006-2007|2006-10-01 00:00:00|2006
199149|2006-2007|2006-10-01 00:00:00|2006
199150|2006-2007|2006-10-01 00:00:00|2006
199151|2006-2007|2006-10-02 00:00:00|2006
199152|2006-2007|2006-10-14 00:00:00|2006
199153|2006-2007|2006-10-14 00:00:00|2006
199154|2006-2007|2006-10-14 00:00:00|2006
199155|2006-2007|2006-10-14 00:00:00|2006
199156|2006-2007|2006-10-14 00:00:00|2006
199157|2006-2007|2006-10-14 00:00:00|2006
199158|2006-2007|2006-10-14 00:00:00|2006
199159|2006-2007|2006-10-14 00:00:00|2006
199160|2006-2007|2006-10-15 00:00:00|2006
199161|2006-2007|2006-10-16 00:00:00|2006
199162|2006-2007|2006-10-21 00:00:00|2006
199163|2006-2007|2006-10-21 00:00:00|2006
199164|2006-2007|2006-10-21 00:00:00|2006
199165|2006-2007|2006-10-21 00:00:00|2006
199166|2006-2007|2006-10-21 00:00:00|2006
199167|2006-2007|2006-10-21 00:00:00|2006
199168|2006-2007|2006-10-21 00:00:00|2006
199169|2006-2007|2006-10-21 00:00:00|2006
199170|2006-2007|2006-10-22 00:00:00|2006
199171|2006-2007|2006-10-22 00:00:00|2006
199172|2006-2007|2006-10-28 00:00:00|2006
199173|2006-2007|2006-10-28 00:00:00|2006
199174|2006-2007|2006-10-28 00:00:00|2006
199176|2006-2007|2006-10-28 00:00:00|2006
199177|2006-2007|2006-10-28 00:00:00|2006
199178|2006-2007|2006-10-28 00:00:00|2006
199179|2006-2007|2006-10-28 00:00:00|2006
199180|2006-2007|2006-10-29 00:00:00|2006
199181|2006-2007|2006-10-30 00:00:00|2006
199182|2006-2007|2006-11-04 00:00:00|2006
199183|2006-2007|2006-11-04 00:00:00|2006
199184|2006-2007|2006-11-04 00:00:00|2006
199185|2006-2007|2006-11-04 00:00:00|2006
199186|2006-2007|2006-11-04 00:00:00|2006
199187|2006-2007|2006-11-04 00:00:00|2006
199188|2006-2007|2006-11-04 00:00:00|2006
199189|2006-2007|2006-11-04 00:00:00|2006
199190|2006-2007|2006-11-05 00:00:00|2006
199192|2006-2007|2006-11-11 00:00:00|2006
199193|2006-2007|2006-11-11 00:00:00|2006
199194|2006-2007|2006-11-11 00:00:00|2006
199195|2006-2007|2006-11-11 00:00:00|2006
199196|2006-2007|2006-11-11 00:00:00|2006
199197|2006-2007|2006-11-11 00:00:00|2006
199198|2006-2007|2006-11-11 00:00:00|2006
199199|2006-2007|2006-11-11 00:00:00|2006
199200|2006-2007|2006-11-12 00:00:00|2006
199201|2006-2007|2006-11-12 00:00:00|2006
199202|2006-2007|2006-11-18 00:00:00|2006
199203|2006-2007|2006-11-18 00:00:00|2006
199204|2006-2007|2006-11-18 00:00:00|2006
199205|2006-2007|2006-11-18 00:00:00|2006
199206|2006-2007|2006-11-18 00:00:00|2006
199207|2006-2007|2006-11-18 00:00:00|2006
199208|2006-2007|2006-11-18 00:00:00|2006
199209|2006-2007|2006-11-18 00:00:00|2006
199210|2006-2007|2006-11-19 00:00:00|2006
199211|2006-2007|2006-11-19 00:00:00|2006
199212|2006-2007|2006-11-25 00:00:00|2006
199213|2006-2007|2006-11-25 00:00:00|2006
199214|2006-2007|2006-11-25 00:00:00|2006
199215|2006-2007|2006-11-25 00:00:00|2006
199216|2006-2007|2006-11-25 00:00:00|2006
199217|2006-2007|2006-11-25 00:00:00|2006
199218|2006-2007|2006-11-25 00:00:00|2006
199219|2006-2007|2006-11-25 00:00:00|2006
199220|2006-2007|2006-11-26 00:00:00|2006
199221|2006-2007|2006-11-26 00:00:00|2006
199222|2006-2007|2006-11-28 00:00:00|2006
199223|2006-2007|2006-11-29 00:00:00|2006
199224|2006-2007|2006-11-29 00:00:00|2006
199225|2006-2007|2006-11-29 00:00:00|2006
199226|2006-2007|2006-11-29 00:00:00|2006
199227|2006-2007|2006-11-29 00:00:00|2006
199228|2006-2007|2006-12-02 00:00:00|2006
199229|2006-2007|2006-12-02 00:00:00|2006
199230|2006-2007|2006-12-02 00:00:00|2006
199231|2006-2007|2006-12-02 00:00:00|2006
199232|2006-2007|2006-12-02 00:00:00|2006
199233|2006-2007|2006-12-02 00:00:00|2006
199234|2006-2007|2006-12-02 00:00:00|2006
199235|2006-2007|2006-12-02 00:00:00|2006
199236|2006-2007|2006-12-03 00:00:00|2006
199237|2006-2007|2006-12-04 00:00:00|2006
199238|2006-2007|2006-12-05 00:00:00|2006
199240|2006-2007|2006-12-06 00:00:00|2006
199241|2006-2007|2006-12-06 00:00:00|2006
199242|2006-2007|2006-12-09 00:00:00|2006
199243|2006-2007|2006-12-09 00:00:00|2006
199244|2006-2007|2006-12-09 00:00:00|2006
199245|2006-2007|2006-12-09 00:00:00|2006
199246|2006-2007|2006-12-09 00:00:00|2006
199247|2006-2007|2006-12-09 00:00:00|2006
199248|2006-2007|2006-12-09 00:00:00|2006
199249|2006-2007|2006-12-09 00:00:00|2006
199250|2006-2007|2006-12-10 00:00:00|2006
199251|2006-2007|2006-12-11 00:00:00|2006
199252|2006-2007|2006-12-13 00:00:00|2006
199253|2006-2007|2006-12-16 00:00:00|2006
199254|2006-2007|2006-12-16 00:00:00|2006
199255|2006-2007|2006-12-16 00:00:00|2006
199256|2006-2007|2006-12-16 00:00:00|2006
199257|2006-2007|2006-12-16 00:00:00|2006
199258|2006-2007|2006-12-16 00:00:00|2006
199261|2006-2007|2006-12-17 00:00:00|2006
199262|2006-2007|2006-12-17 00:00:00|2006
199263|2006-2007|2006-12-23 00:00:00|2006
199264|2006-2007|2006-12-23 00:00:00|2006
199265|2006-2007|2006-12-23 00:00:00|2006
199266|2006-2007|2006-12-23 00:00:00|2006
199267|2006-2007|2006-12-23 00:00:00|2006
199268|2006-2007|2006-12-23 00:00:00|2006
199269|2006-2007|2006-12-23 00:00:00|2006
199270|2006-2007|2006-12-23 00:00:00|2006
199271|2006-2007|2006-12-23 00:00:00|2006
199272|2006-2007|2006-12-23 00:00:00|2006
199273|2006-2007|2006-12-26 00:00:00|2006
199274|2006-2007|2006-12-26 00:00:00|2006
199275|2006-2007|2006-12-26 00:00:00|2006
199276|2006-2007|2006-12-26 00:00:00|2006
199277|2006-2007|2006-12-26 00:00:00|2006
199278|2006-2007|2006-12-26 00:00:00|2006
199279|2006-2007|2006-12-26 00:00:00|2006
199280|2006-2007|2006-12-26 00:00:00|2006
199281|2006-2007|2006-12-26 00:00:00|2006
199282|2006-2007|2006-12-27 00:00:00|2006
199283|2006-2007|2006-12-30 00:00:00|2006
199284|2006-2007|2006-12-30 00:00:00|2006
199285|2006-2007|2006-12-30 00:00:00|2006
199286|2006-2007|2006-12-30 00:00:00|2006
199287|2006-2007|2006-12-30 00:00:00|2006
199289|2006-2007|2006-12-30 00:00:00|2006
199290|2006-2007|2006-12-30 00:00:00|2006
199291|2006-2007|2006-12-30 00:00:00|2006
199292|2006-2007|2006-12-30 00:00:00|2006
199293|2006-2007|2007-01-01 00:00:00|2007
199294|2006-2007|2007-01-01 00:00:00|2007
199297|2006-2007|2007-01-01 00:00:00|2007
199298|2006-2007|2007-01-01 00:00:00|2007
199299|2006-2007|2007-01-01 00:00:00|2007
199300|2006-2007|2007-01-01 00:00:00|2007
199301|2006-2007|2007-01-01 00:00:00|2007
199302|2006-2007|2007-01-01 00:00:00|2007
199303|2006-2007|2007-01-13 00:00:00|2007
199304|2006-2007|2007-01-13 00:00:00|2007
199305|2006-2007|2007-01-13 00:00:00|2007
199306|2006-2007|2007-01-13 00:00:00|2007
199307|2006-2007|2007-01-13 00:00:00|2007
199309|2006-2007|2007-01-13 00:00:00|2007
199310|2006-2007|2007-01-13 00:00:00|2007
199312|2006-2007|2007-01-13 00:00:00|2007
199315|2006-2007|2007-01-20 00:00:00|2007
199316|2006-2007|2007-01-20 00:00:00|2007
199317|2006-2007|2007-01-20 00:00:00|2007
199318|2006-2007|2007-01-20 00:00:00|2007
199319|2006-2007|2007-01-20 00:00:00|2007
199320|2006-2007|2007-01-20 00:00:00|2007
199321|2006-2007|2007-01-20 00:00:00|2007
199322|2006-2007|2007-01-20 00:00:00|2007
199325|2006-2007|2007-01-30 00:00:00|2007
199326|2006-2007|2007-01-30 00:00:00|2007
199327|2006-2007|2007-01-30 00:00:00|2007
199328|2006-2007|2007-01-30 00:00:00|2007
199329|2006-2007|2007-01-31 00:00:00|2007
199330|2006-2007|2007-01-31 00:00:00|2007
199331|2006-2007|2007-01-31 00:00:00|2007
199333|2006-2007|2007-02-03 00:00:00|2007
199334|2006-2007|2007-02-03 00:00:00|2007
199336|2006-2007|2007-02-03 00:00:00|2007
199337|2006-2007|2007-02-03 00:00:00|2007
199338|2006-2007|2007-02-03 00:00:00|2007
199339|2006-2007|2007-02-03 00:00:00|2007
199340|2006-2007|2007-02-03 00:00:00|2007
199341|2006-2007|2007-02-03 00:00:00|2007
199342|2006-2007|2007-02-03 00:00:00|2007
199343|2006-2007|2007-02-10 00:00:00|2007
199344|2006-2007|2007-02-10 00:00:00|2007
199345|2006-2007|2007-02-10 00:00:00|2007
199346|2006-2007|2007-02-10 00:00:00|2007
199347|2006-2007|2007-02-10 00:00:00|2007
199348|2006-2007|2007-02-10 00:00:00|2007
199349|2006-2007|2007-02-10 00:00:00|2007
199352|2006-2007|2007-02-10 00:00:00|2007
199355|2006-2007|2007-02-24 00:00:00|2007
199356|2006-2007|2007-02-24 00:00:00|2007
199357|2006-2007|2007-02-24 00:00:00|2007
199359|2006-2007|2007-02-24 00:00:00|2007
199361|2006-2007|2007-02-24 00:00:00|2007
199363|2006-2007|2007-03-03 00:00:00|2007
199364|2006-2007|2007-03-03 00:00:00|2007
199365|2006-2007|2007-03-03 00:00:00|2007
199366|2006-2007|2007-03-03 00:00:00|2007
199368|2006-2007|2007-03-03 00:00:00|2007
199370|2006-2007|2007-03-03 00:00:00|2007
199371|2006-2007|2007-03-03 00:00:00|2007
199372|2006-2007|2007-03-03 00:00:00|2007
199374|2006-2007|2007-03-17 00:00:00|2007
199376|2006-2007|2007-03-17 00:00:00|2007
199377|2006-2007|2007-03-17 00:00:00|2007
199378|2006-2007|2007-03-17 00:00:00|2007
199379|2006-2007|2007-03-17 00:00:00|2007
199380|2006-2007|2007-03-17 00:00:00|2007
199382|2006-2007|2007-03-17 00:00:00|2007
199383|2006-2007|2007-03-31 00:00:00|2007
199384|2006-2007|2007-03-31 00:00:00|2007
199386|2006-2007|2007-03-31 00:00:00|2007
199387|2006-2007|2007-03-31 00:00:00|2007
199388|2006-2007|2007-03-31 00:00:00|2007
199389|2006-2007|2007-03-31 00:00:00|2007
199390|2006-2007|2007-03-31 00:00:00|2007
